QueryID	Q0	DocID	Rank	Score	RunID
test	Q0	572186	2140	2.0	runtest
test	Q0	572033	2141	2.0	runtest
test	Q0	569514	2142	2.0	runtest
test	Q0	569258	2143	2.0	runtest
test	Q0	568980	2144	2.0	runtest
test	Q0	567997	2145	2.0	runtest
test	Q0	565806	2146	2.0	runtest
test	Q0	563224	2147	2.0	runtest
test	Q0	562733	2148	2.0	runtest
test	Q0	561422	2149	2.0	runtest
test	Q0	560378	2150	2.0	runtest
test	Q0	560272	2151	2.0	runtest
test	Q0	559210	2152	2.0	runtest
test	Q0	558722	2153	2.0	runtest
test	Q0	555978	2154	2.0	runtest
test	Q0	555275	2155	2.0	runtest
test	Q0	555117	2156	2.0	runtest
test	Q0	555115	2157	2.0	runtest
test	Q0	555105	2158	2.0	runtest
test	Q0	555103	2159	2.0	runtest
test	Q0	554229	2160	2.0	runtest
test	Q0	553445	2161	2.0	runtest
test	Q0	552638	2162	2.0	runtest
test	Q0	552616	2163	2.0	runtest
test	Q0	550400	2164	2.0	runtest
test	Q0	550346	2165	2.0	runtest
test	Q0	549496	2166	2.0	runtest
test	Q0	548355	2167	2.0	runtest
test	Q0	547057	2168	2.0	runtest
test	Q0	545198	2169	2.0	runtest
test	Q0	544960	2170	2.0	runtest
test	Q0	544343	2171	2.0	runtest
test	Q0	543965	2172	2.0	runtest
test	Q0	543336	2173	2.0	runtest
test	Q0	542245	2174	2.0	runtest
test	Q0	542143	2175	2.0	runtest
test	Q0	542065	2176	2.0	runtest
test	Q0	541561	2177	2.0	runtest
test	Q0	540324	2178	2.0	runtest
test	Q0	538821	2179	2.0	runtest
test	Q0	538504	2180	2.0	runtest
test	Q0	538435	2181	2.0	runtest
test	Q0	538370	2182	2.0	runtest
test	Q0	536743	2183	2.0	runtest
test	Q0	535602	2184	2.0	runtest
test	Q0	534611	2185	2.0	runtest
test	Q0	534531	2186	2.0	runtest
test	Q0	534312	2187	2.0	runtest
test	Q0	533783	2188	2.0	runtest
test	Q0	533767	2189	2.0	runtest
test	Q0	532895	2190	2.0	runtest
test	Q0	531610	2191	2.0	runtest
test	Q0	531608	2192	2.0	runtest
test	Q0	531084	2193	2.0	runtest
test	Q0	530927	2194	2.0	runtest
test	Q0	529790	2195	2.0	runtest
test	Q0	529706	2196	2.0	runtest
test	Q0	529448	2197	2.0	runtest
test	Q0	526360	2198	2.0	runtest
test	Q0	526160	2199	2.0	runtest
test	Q0	525225	2200	2.0	runtest
test	Q0	523409	2201	2.0	runtest
test	Q0	523217	2202	2.0	runtest
test	Q0	522780	2203	2.0	runtest
test	Q0	522716	2204	2.0	runtest
test	Q0	522583	2205	2.0	runtest
test	Q0	520550	2206	2.0	runtest
test	Q0	519546	2207	2.0	runtest
test	Q0	519148	2208	2.0	runtest
test	Q0	518982	2209	2.0	runtest
test	Q0	518924	2210	2.0	runtest
test	Q0	518176	2211	2.0	runtest
test	Q0	518169	2212	2.0	runtest
test	Q0	518022	2213	2.0	runtest
test	Q0	517821	2214	2.0	runtest
test	Q0	515091	2215	2.0	runtest
test	Q0	514557	2216	2.0	runtest
test	Q0	512908	2217	2.0	runtest
test	Q0	512884	2218	2.0	runtest
test	Q0	512879	2219	2.0	runtest
test	Q0	512512	2220	2.0	runtest
test	Q0	512272	2221	2.0	runtest
test	Q0	511220	2222	2.0	runtest
test	Q0	511018	2223	2.0	runtest
test	Q0	510941	2224	2.0	runtest
test	Q0	508231	2225	2.0	runtest
test	Q0	507862	2226	2.0	runtest
test	Q0	506637	2227	2.0	runtest
test	Q0	504814	2228	2.0	runtest
test	Q0	501980	2229	2.0	runtest
test	Q0	501834	2230	2.0	runtest
test	Q0	501744	2231	2.0	runtest
test	Q0	501659	2232	2.0	runtest
test	Q0	501268	2233	2.0	runtest
test	Q0	500871	2234	2.0	runtest
test	Q0	500775	2235	2.0	runtest
test	Q0	499650	2236	2.0	runtest
test	Q0	498618	2237	2.0	runtest
test	Q0	497934	2238	2.0	runtest
test	Q0	497893	2239	2.0	runtest
test	Q0	497878	2240	2.0	runtest
test	Q0	497867	2241	2.0	runtest
test	Q0	497863	2242	2.0	runtest
test	Q0	496991	2243	2.0	runtest
test	Q0	496654	2244	2.0	runtest
test	Q0	495379	2245	2.0	runtest
test	Q0	494723	2246	2.0	runtest
test	Q0	494153	2247	2.0	runtest
test	Q0	492881	2248	2.0	runtest
test	Q0	492841	2249	2.0	runtest
test	Q0	491979	2250	2.0	runtest
test	Q0	490654	2251	2.0	runtest
test	Q0	490628	2252	2.0	runtest
test	Q0	490274	2253	2.0	runtest
test	Q0	489138	2254	2.0	runtest
test	Q0	488536	2255	2.0	runtest
test	Q0	487910	2256	2.0	runtest
test	Q0	486669	2257	2.0	runtest
test	Q0	486578	2258	2.0	runtest
test	Q0	486507	2259	2.0	runtest
test	Q0	486439	2260	2.0	runtest
test	Q0	486378	2261	2.0	runtest
test	Q0	486288	2262	2.0	runtest
test	Q0	486235	2263	2.0	runtest
test	Q0	484275	2264	2.0	runtest
test	Q0	483969	2265	2.0	runtest
test	Q0	483964	2266	2.0	runtest
test	Q0	483950	2267	2.0	runtest
test	Q0	483944	2268	2.0	runtest
test	Q0	483916	2269	2.0	runtest
test	Q0	483869	2270	2.0	runtest
test	Q0	483868	2271	2.0	runtest
test	Q0	483805	2272	2.0	runtest
test	Q0	482476	2273	2.0	runtest
test	Q0	482363	2274	2.0	runtest
test	Q0	481886	2275	2.0	runtest
test	Q0	481610	2276	2.0	runtest
test	Q0	481506	2277	2.0	runtest
test	Q0	479191	2278	2.0	runtest
test	Q0	478525	2279	2.0	runtest
test	Q0	478101	2280	2.0	runtest
test	Q0	476864	2281	2.0	runtest
test	Q0	476285	2282	2.0	runtest
test	Q0	476115	2283	2.0	runtest
test	Q0	475613	2284	2.0	runtest
test	Q0	475605	2285	2.0	runtest
test	Q0	475543	2286	2.0	runtest
test	Q0	475247	2287	2.0	runtest
test	Q0	474642	2288	2.0	runtest
test	Q0	472859	2289	2.0	runtest
test	Q0	472486	2290	2.0	runtest
test	Q0	472116	2291	2.0	runtest
test	Q0	471950	2292	2.0	runtest
test	Q0	471584	2293	2.0	runtest
test	Q0	471020	2294	2.0	runtest
test	Q0	470712	2295	2.0	runtest
test	Q0	470420	2296	2.0	runtest
test	Q0	469800	2297	2.0	runtest
test	Q0	469745	2298	2.0	runtest
test	Q0	469744	2299	2.0	runtest
test	Q0	469742	2300	2.0	runtest
test	Q0	469739	2301	2.0	runtest
test	Q0	469273	2302	2.0	runtest
test	Q0	468228	2303	2.0	runtest
test	Q0	465333	2304	2.0	runtest
test	Q0	465293	2305	2.0	runtest
test	Q0	465241	2306	2.0	runtest
test	Q0	465033	2307	2.0	runtest
test	Q0	463740	2308	2.0	runtest
test	Q0	462611	2309	2.0	runtest
test	Q0	461788	2310	2.0	runtest
test	Q0	461329	2311	2.0	runtest
test	Q0	461295	2312	2.0	runtest
test	Q0	461225	2313	2.0	runtest
test	Q0	461180	2314	2.0	runtest
test	Q0	460592	2315	2.0	runtest
test	Q0	457459	2316	2.0	runtest
test	Q0	457417	2317	2.0	runtest
test	Q0	457273	2318	2.0	runtest
test	Q0	456662	2319	2.0	runtest
test	Q0	456261	2320	2.0	runtest
test	Q0	455939	2321	2.0	runtest
test	Q0	453892	2322	2.0	runtest
test	Q0	453802	2323	2.0	runtest
test	Q0	453689	2324	2.0	runtest
test	Q0	453688	2325	2.0	runtest
test	Q0	453394	2326	2.0	runtest
test	Q0	452935	2327	2.0	runtest
test	Q0	452701	2328	2.0	runtest
test	Q0	452277	2329	2.0	runtest
test	Q0	449702	2330	2.0	runtest
test	Q0	449696	2331	2.0	runtest
test	Q0	449290	2332	2.0	runtest
test	Q0	447617	2333	2.0	runtest
test	Q0	446935	2334	2.0	runtest
test	Q0	446771	2335	2.0	runtest
test	Q0	444299	2336	2.0	runtest
test	Q0	443095	2337	2.0	runtest
test	Q0	441748	2338	2.0	runtest
test	Q0	441530	2339	2.0	runtest
test	Q0	440095	2340	2.0	runtest
test	Q0	438227	2341	2.0	runtest
test	Q0	437362	2342	2.0	runtest
test	Q0	436246	2343	2.0	runtest
test	Q0	435792	2344	2.0	runtest
test	Q0	434940	2345	2.0	runtest
test	Q0	434861	2346	2.0	runtest
test	Q0	433999	2347	2.0	runtest
test	Q0	432355	2348	2.0	runtest
test	Q0	431766	2349	2.0	runtest
test	Q0	430425	2350	2.0	runtest
test	Q0	428769	2351	2.0	runtest
test	Q0	428740	2352	2.0	runtest
test	Q0	428716	2353	2.0	runtest
test	Q0	428262	2354	2.0	runtest
test	Q0	427974	2355	2.0	runtest
test	Q0	426662	2356	2.0	runtest
test	Q0	423925	2357	2.0	runtest
test	Q0	423388	2358	2.0	runtest
test	Q0	421983	2359	2.0	runtest
test	Q0	419590	2360	2.0	runtest
test	Q0	418812	2361	2.0	runtest
test	Q0	415475	2362	2.0	runtest
test	Q0	414848	2363	2.0	runtest
test	Q0	414823	2364	2.0	runtest
test	Q0	414801	2365	2.0	runtest
test	Q0	414134	2366	2.0	runtest
test	Q0	412759	2367	2.0	runtest
test	Q0	412468	2368	2.0	runtest
test	Q0	412069	2369	2.0	runtest
test	Q0	411352	2370	2.0	runtest
test	Q0	411036	2371	2.0	runtest
test	Q0	409660	2372	2.0	runtest
test	Q0	409642	2373	2.0	runtest
test	Q0	408387	2374	2.0	runtest
test	Q0	407548	2375	2.0	runtest
test	Q0	407499	2376	2.0	runtest
test	Q0	407391	2377	2.0	runtest
test	Q0	404963	2378	2.0	runtest
test	Q0	404958	2379	2.0	runtest
test	Q0	404640	2380	2.0	runtest
test	Q0	404557	2381	2.0	runtest
test	Q0	404478	2382	2.0	runtest
test	Q0	404358	2383	2.0	runtest
test	Q0	404349	2384	2.0	runtest
test	Q0	403431	2385	2.0	runtest
test	Q0	403263	2386	2.0	runtest
test	Q0	400725	2387	2.0	runtest
test	Q0	400676	2388	2.0	runtest
test	Q0	400648	2389	2.0	runtest
test	Q0	400639	2390	2.0	runtest
test	Q0	400533	2391	2.0	runtest
test	Q0	397640	2392	2.0	runtest
test	Q0	396522	2393	2.0	runtest
test	Q0	395996	2394	2.0	runtest
test	Q0	395995	2395	2.0	runtest
test	Q0	395000	2396	2.0	runtest
test	Q0	394825	2397	2.0	runtest
test	Q0	394111	2398	2.0	runtest
test	Q0	393444	2399	2.0	runtest
test	Q0	393421	2400	2.0	runtest
test	Q0	393271	2401	2.0	runtest
test	Q0	391961	2402	2.0	runtest
test	Q0	391095	2403	2.0	runtest
test	Q0	390998	2404	2.0	runtest
test	Q0	390630	2405	2.0	runtest
test	Q0	386767	2406	2.0	runtest
test	Q0	386094	2407	2.0	runtest
test	Q0	386011	2408	2.0	runtest
test	Q0	384946	2409	2.0	runtest
test	Q0	384000	2410	2.0	runtest
test	Q0	383617	2411	2.0	runtest
test	Q0	383445	2412	2.0	runtest
test	Q0	381174	2413	2.0	runtest
test	Q0	380790	2414	2.0	runtest
test	Q0	378887	2415	2.0	runtest
test	Q0	378591	2416	2.0	runtest
test	Q0	375881	2417	2.0	runtest
test	Q0	374304	2418	2.0	runtest
test	Q0	374278	2419	2.0	runtest
test	Q0	372539	2420	2.0	runtest
test	Q0	372314	2421	2.0	runtest
test	Q0	371462	2422	2.0	runtest
test	Q0	371389	2423	2.0	runtest
test	Q0	370310	2424	2.0	runtest
test	Q0	369208	2425	2.0	runtest
test	Q0	369161	2426	2.0	runtest
test	Q0	367290	2427	2.0	runtest
test	Q0	367280	2428	2.0	runtest
test	Q0	367020	2429	2.0	runtest
test	Q0	366914	2430	2.0	runtest
test	Q0	365713	2431	2.0	runtest
test	Q0	364386	2432	2.0	runtest
test	Q0	364231	2433	2.0	runtest
test	Q0	362938	2434	2.0	runtest
test	Q0	362787	2435	2.0	runtest
test	Q0	362490	2436	2.0	runtest
test	Q0	362396	2437	2.0	runtest
test	Q0	361769	2438	2.0	runtest
test	Q0	361347	2439	2.0	runtest
test	Q0	358832	2440	2.0	runtest
test	Q0	358293	2441	2.0	runtest
test	Q0	357241	2442	2.0	runtest
test	Q0	357230	2443	2.0	runtest
test	Q0	357138	2444	2.0	runtest
test	Q0	356334	2445	2.0	runtest
test	Q0	355856	2446	2.0	runtest
test	Q0	354270	2447	2.0	runtest
test	Q0	353942	2448	2.0	runtest
test	Q0	353090	2449	2.0	runtest
test	Q0	352828	2450	2.0	runtest
test	Q0	352816	2451	2.0	runtest
test	Q0	351639	2452	2.0	runtest
test	Q0	350717	2453	2.0	runtest
test	Q0	350292	2454	2.0	runtest
test	Q0	348653	2455	2.0	runtest
test	Q0	347651	2456	2.0	runtest
test	Q0	346693	2457	2.0	runtest
test	Q0	345224	2458	2.0	runtest
test	Q0	342731	2459	2.0	runtest
test	Q0	342003	2460	2.0	runtest
test	Q0	340388	2461	2.0	runtest
test	Q0	339812	2462	2.0	runtest
test	Q0	339430	2463	2.0	runtest
test	Q0	339283	2464	2.0	runtest
test	Q0	338026	2465	2.0	runtest
test	Q0	336332	2466	2.0	runtest
test	Q0	335939	2467	2.0	runtest
test	Q0	335259	2468	2.0	runtest
test	Q0	335029	2469	2.0	runtest
test	Q0	333574	2470	2.0	runtest
test	Q0	332360	2471	2.0	runtest
test	Q0	331775	2472	2.0	runtest
test	Q0	331543	2473	2.0	runtest
test	Q0	331514	2474	2.0	runtest
test	Q0	330115	2475	2.0	runtest
test	Q0	329255	2476	2.0	runtest
test	Q0	329126	2477	2.0	runtest
test	Q0	328109	2478	2.0	runtest
test	Q0	327932	2479	2.0	runtest
test	Q0	327013	2480	2.0	runtest
test	Q0	325899	2481	2.0	runtest
test	Q0	324760	2482	2.0	runtest
test	Q0	324465	2483	2.0	runtest
test	Q0	324387	2484	2.0	runtest
test	Q0	321926	2485	2.0	runtest
test	Q0	320398	2486	2.0	runtest
test	Q0	320132	2487	2.0	runtest
test	Q0	318632	2488	2.0	runtest
test	Q0	318003	2489	2.0	runtest
test	Q0	317401	2490	2.0	runtest
test	Q0	317400	2491	2.0	runtest
test	Q0	317072	2492	2.0	runtest
test	Q0	315811	2493	2.0	runtest
test	Q0	315004	2494	2.0	runtest
test	Q0	314412	2495	2.0	runtest
test	Q0	313800	2496	2.0	runtest
test	Q0	313741	2497	2.0	runtest
test	Q0	313586	2498	2.0	runtest
test	Q0	313260	2499	2.0	runtest
test	Q0	313201	2500	2.0	runtest
test	Q0	312294	2501	2.0	runtest
test	Q0	311389	2502	2.0	runtest
test	Q0	309842	2503	2.0	runtest
test	Q0	308827	2504	2.0	runtest
test	Q0	305863	2505	2.0	runtest
test	Q0	305149	2506	2.0	runtest
test	Q0	305143	2507	2.0	runtest
test	Q0	304619	2508	2.0	runtest
test	Q0	303499	2509	2.0	runtest
test	Q0	301657	2510	2.0	runtest
test	Q0	301417	2511	2.0	runtest
test	Q0	301376	2512	2.0	runtest
test	Q0	299132	2513	2.0	runtest
test	Q0	298161	2514	2.0	runtest
test	Q0	297701	2515	2.0	runtest
test	Q0	297632	2516	2.0	runtest
test	Q0	297223	2517	2.0	runtest
test	Q0	296251	2518	2.0	runtest
test	Q0	295837	2519	2.0	runtest
test	Q0	295638	2520	2.0	runtest
test	Q0	295613	2521	2.0	runtest
test	Q0	294458	2522	2.0	runtest
test	Q0	293045	2523	2.0	runtest
test	Q0	291861	2524	2.0	runtest
test	Q0	291851	2525	2.0	runtest
test	Q0	291454	2526	2.0	runtest
test	Q0	291193	2527	2.0	runtest
test	Q0	290520	2528	2.0	runtest
test	Q0	290321	2529	2.0	runtest
test	Q0	289826	2530	2.0	runtest
test	Q0	289756	2531	2.0	runtest
test	Q0	288785	2532	2.0	runtest
test	Q0	288377	2533	2.0	runtest
test	Q0	288212	2534	2.0	runtest
test	Q0	288206	2535	2.0	runtest
test	Q0	286489	2536	2.0	runtest
test	Q0	285891	2537	2.0	runtest
test	Q0	283703	2538	2.0	runtest
test	Q0	282465	2539	2.0	runtest
test	Q0	282227	2540	2.0	runtest
test	Q0	280812	2541	2.0	runtest
test	Q0	280548	2542	2.0	runtest
test	Q0	280491	2543	2.0	runtest
test	Q0	277527	2544	2.0	runtest
test	Q0	276559	2545	2.0	runtest
test	Q0	273743	2546	2.0	runtest
test	Q0	273691	2547	2.0	runtest
test	Q0	273353	2548	2.0	runtest
test	Q0	272983	2549	2.0	runtest
test	Q0	272975	2550	2.0	runtest
test	Q0	271554	2551	2.0	runtest
test	Q0	270490	2552	2.0	runtest
test	Q0	270400	2553	2.0	runtest
test	Q0	269452	2554	2.0	runtest
test	Q0	267590	2555	2.0	runtest
test	Q0	265860	2556	2.0	runtest
test	Q0	265508	2557	2.0	runtest
test	Q0	265408	2558	2.0	runtest
test	Q0	264995	2559	2.0	runtest
test	Q0	264077	2560	2.0	runtest
test	Q0	263471	2561	2.0	runtest
test	Q0	262959	2562	2.0	runtest
test	Q0	261665	2563	2.0	runtest
test	Q0	260589	2564	2.0	runtest
test	Q0	258721	2565	2.0	runtest
test	Q0	258689	2566	2.0	runtest
test	Q0	258397	2567	2.0	runtest
test	Q0	256733	2568	2.0	runtest
test	Q0	256593	2569	2.0	runtest
test	Q0	255998	2570	2.0	runtest
test	Q0	254978	2571	2.0	runtest
test	Q0	254952	2572	2.0	runtest
test	Q0	254305	2573	2.0	runtest
test	Q0	250942	2574	2.0	runtest
test	Q0	250756	2575	2.0	runtest
test	Q0	250738	2576	2.0	runtest
test	Q0	249123	2577	2.0	runtest
test	Q0	247299	2578	2.0	runtest
test	Q0	247213	2579	2.0	runtest
test	Q0	246849	2580	2.0	runtest
test	Q0	244758	2581	2.0	runtest
test	Q0	243377	2582	2.0	runtest
test	Q0	243273	2583	2.0	runtest
test	Q0	240416	2584	2.0	runtest
test	Q0	237395	2585	2.0	runtest
test	Q0	237329	2586	2.0	runtest
test	Q0	237227	2587	2.0	runtest
test	Q0	236815	2588	2.0	runtest
test	Q0	235887	2589	2.0	runtest
test	Q0	235538	2590	2.0	runtest
test	Q0	235495	2591	2.0	runtest
test	Q0	234491	2592	2.0	runtest
test	Q0	233975	2593	2.0	runtest
test	Q0	233361	2594	2.0	runtest
test	Q0	232792	2595	2.0	runtest
test	Q0	232695	2596	2.0	runtest
test	Q0	231370	2597	2.0	runtest
test	Q0	231070	2598	2.0	runtest
test	Q0	230991	2599	2.0	runtest
test	Q0	230565	2600	2.0	runtest
test	Q0	230493	2601	2.0	runtest
test	Q0	229799	2602	2.0	runtest
test	Q0	229070	2603	2.0	runtest
test	Q0	228915	2604	2.0	runtest
test	Q0	228724	2605	2.0	runtest
test	Q0	227151	2606	2.0	runtest
test	Q0	227150	2607	2.0	runtest
test	Q0	226225	2608	2.0	runtest
test	Q0	225645	2609	2.0	runtest
test	Q0	223913	2610	2.0	runtest
test	Q0	221728	2611	2.0	runtest
test	Q0	221437	2612	2.0	runtest
test	Q0	219567	2613	2.0	runtest
test	Q0	219494	2614	2.0	runtest
test	Q0	215439	2615	2.0	runtest
test	Q0	214741	2616	2.0	runtest
test	Q0	212521	2617	2.0	runtest
test	Q0	211405	2618	2.0	runtest
test	Q0	210489	2619	2.0	runtest
test	Q0	210051	2620	2.0	runtest
test	Q0	207995	2621	2.0	runtest
test	Q0	206974	2622	2.0	runtest
test	Q0	206840	2623	2.0	runtest
test	Q0	205512	2624	2.0	runtest
test	Q0	205028	2625	2.0	runtest
test	Q0	204776	2626	2.0	runtest
test	Q0	204381	2627	2.0	runtest
test	Q0	204378	2628	2.0	runtest
test	Q0	203904	2629	2.0	runtest
test	Q0	203875	2630	2.0	runtest
test	Q0	203681	2631	2.0	runtest
test	Q0	203300	2632	2.0	runtest
test	Q0	202232	2633	2.0	runtest
test	Q0	201198	2634	2.0	runtest
test	Q0	200114	2635	2.0	runtest
test	Q0	199755	2636	2.0	runtest
test	Q0	199708	2637	2.0	runtest
test	Q0	196850	2638	2.0	runtest
test	Q0	196410	2639	2.0	runtest
test	Q0	192601	2640	2.0	runtest
test	Q0	190789	2641	2.0	runtest
test	Q0	189700	2642	2.0	runtest
test	Q0	188842	2643	2.0	runtest
test	Q0	188522	2644	2.0	runtest
test	Q0	187862	2645	2.0	runtest
test	Q0	186507	2646	2.0	runtest
test	Q0	185750	2647	2.0	runtest
test	Q0	185720	2648	2.0	runtest
test	Q0	185711	2649	2.0	runtest
test	Q0	185701	2650	2.0	runtest
test	Q0	185683	2651	2.0	runtest
test	Q0	185578	2652	2.0	runtest
test	Q0	185324	2653	2.0	runtest
test	Q0	185307	2654	2.0	runtest
test	Q0	185146	2655	2.0	runtest
test	Q0	184407	2656	2.0	runtest
test	Q0	183952	2657	2.0	runtest
test	Q0	182558	2658	2.0	runtest
test	Q0	181303	2659	2.0	runtest
test	Q0	181066	2660	2.0	runtest
test	Q0	179051	2661	2.0	runtest
test	Q0	178413	2662	2.0	runtest
test	Q0	176419	2663	2.0	runtest
test	Q0	176230	2664	2.0	runtest
test	Q0	175767	2665	2.0	runtest
test	Q0	175510	2666	2.0	runtest
test	Q0	174633	2667	2.0	runtest
test	Q0	174487	2668	2.0	runtest
test	Q0	170613	2669	2.0	runtest
test	Q0	167477	2670	2.0	runtest
test	Q0	166551	2671	2.0	runtest
test	Q0	165847	2672	2.0	runtest
test	Q0	163163	2673	2.0	runtest
test	Q0	163140	2674	2.0	runtest
test	Q0	162737	2675	2.0	runtest
test	Q0	161246	2676	2.0	runtest
test	Q0	161114	2677	2.0	runtest
test	Q0	160542	2678	2.0	runtest
test	Q0	160536	2679	2.0	runtest
test	Q0	159619	2680	2.0	runtest
test	Q0	159207	2681	2.0	runtest
test	Q0	158292	2682	2.0	runtest
test	Q0	157114	2683	2.0	runtest
test	Q0	155660	2684	2.0	runtest
test	Q0	154260	2685	2.0	runtest
test	Q0	153419	2686	2.0	runtest
test	Q0	153341	2687	2.0	runtest
test	Q0	153321	2688	2.0	runtest
test	Q0	148745	2689	2.0	runtest
test	Q0	148617	2690	2.0	runtest
test	Q0	148144	2691	2.0	runtest
test	Q0	147949	2692	2.0	runtest
test	Q0	147818	2693	2.0	runtest
test	Q0	147680	2694	2.0	runtest
test	Q0	146632	2695	2.0	runtest
test	Q0	145038	2696	2.0	runtest
test	Q0	142381	2697	2.0	runtest
test	Q0	140599	2698	2.0	runtest
test	Q0	139996	2699	2.0	runtest
test	Q0	139271	2700	2.0	runtest
test	Q0	139078	2701	2.0	runtest
test	Q0	139010	2702	2.0	runtest
test	Q0	138698	2703	2.0	runtest
test	Q0	138498	2704	2.0	runtest
test	Q0	136829	2705	2.0	runtest
test	Q0	136602	2706	2.0	runtest
test	Q0	136542	2707	2.0	runtest
test	Q0	133501	2708	2.0	runtest
test	Q0	133183	2709	2.0	runtest
test	Q0	133176	2710	2.0	runtest
test	Q0	132154	2711	2.0	runtest
test	Q0	131461	2712	2.0	runtest
test	Q0	130217	2713	2.0	runtest
test	Q0	129169	2714	2.0	runtest
test	Q0	128796	2715	2.0	runtest
test	Q0	128786	2716	2.0	runtest
test	Q0	127197	2717	2.0	runtest
test	Q0	125372	2718	2.0	runtest
test	Q0	124656	2719	2.0	runtest
test	Q0	124544	2720	2.0	runtest
test	Q0	124312	2721	2.0	runtest
test	Q0	124123	2722	2.0	runtest
test	Q0	123308	2723	2.0	runtest
test	Q0	122717	2724	2.0	runtest
test	Q0	121983	2725	2.0	runtest
test	Q0	121580	2726	2.0	runtest
test	Q0	121318	2727	2.0	runtest
test	Q0	120813	2728	2.0	runtest
test	Q0	120740	2729	2.0	runtest
test	Q0	119283	2730	2.0	runtest
test	Q0	115842	2731	2.0	runtest
test	Q0	113555	2732	2.0	runtest
test	Q0	113014	2733	2.0	runtest
test	Q0	112538	2734	2.0	runtest
test	Q0	111023	2735	2.0	runtest
test	Q0	110996	2736	2.0	runtest
test	Q0	110985	2737	2.0	runtest
test	Q0	108812	2738	2.0	runtest
test	Q0	107629	2739	2.0	runtest
test	Q0	106296	2740	2.0	runtest
test	Q0	104939	2741	2.0	runtest
test	Q0	104075	2742	2.0	runtest
test	Q0	104059	2743	2.0	runtest
test	Q0	104034	2744	2.0	runtest
test	Q0	103991	2745	2.0	runtest
test	Q0	103804	2746	2.0	runtest
test	Q0	103776	2747	2.0	runtest
test	Q0	103662	2748	2.0	runtest
test	Q0	102611	2749	2.0	runtest
test	Q0	101457	2750	2.0	runtest
test	Q0	100957	2751	2.0	runtest
test	Q0	100127	2752	2.0	runtest
test	Q0	99486	2753	2.0	runtest
test	Q0	97913	2754	2.0	runtest
test	Q0	97387	2755	2.0	runtest
test	Q0	97360	2756	2.0	runtest
test	Q0	97161	2757	2.0	runtest
test	Q0	97111	2758	2.0	runtest
test	Q0	96444	2759	2.0	runtest
test	Q0	93874	2760	2.0	runtest
test	Q0	93630	2761	2.0	runtest
test	Q0	92597	2762	2.0	runtest
test	Q0	92429	2763	2.0	runtest
test	Q0	92182	2764	2.0	runtest
test	Q0	91882	2765	2.0	runtest
test	Q0	90624	2766	2.0	runtest
test	Q0	90610	2767	2.0	runtest
test	Q0	90603	2768	2.0	runtest
test	Q0	88494	2769	2.0	runtest
test	Q0	85938	2770	2.0	runtest
test	Q0	85731	2771	2.0	runtest
test	Q0	83886	2772	2.0	runtest
test	Q0	83883	2773	2.0	runtest
test	Q0	83880	2774	2.0	runtest
test	Q0	83825	2775	2.0	runtest
test	Q0	82246	2776	2.0	runtest
test	Q0	80591	2777	2.0	runtest
test	Q0	78843	2778	2.0	runtest
test	Q0	77467	2779	2.0	runtest
test	Q0	77077	2780	2.0	runtest
test	Q0	72837	2781	2.0	runtest
test	Q0	71085	2782	2.0	runtest
test	Q0	70798	2783	2.0	runtest
test	Q0	70313	2784	2.0	runtest
test	Q0	70271	2785	2.0	runtest
test	Q0	70235	2786	2.0	runtest
test	Q0	69762	2787	2.0	runtest
test	Q0	68422	2788	2.0	runtest
test	Q0	67747	2789	2.0	runtest
test	Q0	67064	2790	2.0	runtest
test	Q0	66096	2791	2.0	runtest
test	Q0	65339	2792	2.0	runtest
test	Q0	64848	2793	2.0	runtest
test	Q0	64619	2794	2.0	runtest
test	Q0	63978	2795	2.0	runtest
test	Q0	63648	2796	2.0	runtest
test	Q0	63634	2797	2.0	runtest
test	Q0	63595	2798	2.0	runtest
test	Q0	63590	2799	2.0	runtest
test	Q0	63589	2800	2.0	runtest
test	Q0	63515	2801	2.0	runtest
test	Q0	62754	2802	2.0	runtest
test	Q0	62159	2803	2.0	runtest
test	Q0	61983	2804	2.0	runtest
test	Q0	60418	2805	2.0	runtest
test	Q0	60411	2806	2.0	runtest
test	Q0	60138	2807	2.0	runtest
test	Q0	58398	2808	2.0	runtest
test	Q0	57219	2809	2.0	runtest
test	Q0	57174	2810	2.0	runtest
test	Q0	57149	2811	2.0	runtest
test	Q0	53016	2812	2.0	runtest
test	Q0	51464	2813	2.0	runtest
test	Q0	49315	2814	2.0	runtest
test	Q0	47702	2815	2.0	runtest
test	Q0	46621	2816	2.0	runtest
test	Q0	46469	2817	2.0	runtest
test	Q0	46128	2818	2.0	runtest
test	Q0	45910	2819	2.0	runtest
test	Q0	45650	2820	2.0	runtest
test	Q0	45557	2821	2.0	runtest
test	Q0	45018	2822	2.0	runtest
test	Q0	43851	2823	2.0	runtest
test	Q0	43515	2824	2.0	runtest
test	Q0	43473	2825	2.0	runtest
test	Q0	43203	2826	2.0	runtest
test	Q0	42026	2827	2.0	runtest
test	Q0	41829	2828	2.0	runtest
test	Q0	41124	2829	2.0	runtest
test	Q0	41105	2830	2.0	runtest
test	Q0	40250	2831	2.0	runtest
test	Q0	39531	2832	2.0	runtest
test	Q0	36846	2833	2.0	runtest
test	Q0	36485	2834	2.0	runtest
test	Q0	36476	2835	2.0	runtest
test	Q0	36411	2836	2.0	runtest
test	Q0	36364	2837	2.0	runtest
